_id|sort_order|name|name_de|name_fr|name_es|name_it|name_ja|goal|goal_de|goal_fr|goal_es|goal_it|goal_ja|hub|type|rank|goal_type|hunter_type|stars|location_id|time_limit|fee|reward|hrp|sub_goal|sub_goal_de|sub_goal_fr|sub_goal_es|sub_goal_it|sub_goal_ja|flavor|flavor_de|flavor_fr|flavor_es|flavor_it|flavor_ja|sub_reward|sub_hrp|permit_monster_id|metadata
318|58|Local Threat|Lokale Bedrohung|Kut-ku c'est nous !|¡Caza al Yian Kut-Ku!|Minaccia locale||Hunt a Yian Kut-Ku|Erjage einen Yian Kut-Ku.|Chasser 1 Yian Kut-Ku|Caza un Yian Kut-Ku|Caccia uno Yian Kut-Ku||Village|0|LR|0|0|3|2|50|200|1800|140|Wound Yian Kut-Ku's head|Yian-Kut-Ku-Kopf verletzen|Blesser la tête du Yian Kut-Ku|Hiere Yian Kut-Ku en la cabeza|Ferisci testa Yian Kut-Ku||Yian Kut-Ku have been going after people all over the place, and during my patrol earlier, I spotted one wandering close to town. That curious bugger must be after some Konchu. Can you get rid of it?|Überall greifen Yian Kut-Ku die Menschen an. Bei meinem Rundgang ist mir in der Nähe der Stadt einer von ihnen aufgefallen. Bestimmt hat er es auf die Konchu abgesehen. Kannst du ihn vertreiben?|Les Yian Kut-Ku menacent les gens du coin et j'en ai même vu un s'aventurer dans le village lors de ma dernière patrouille. Il devait chercher un Konchu. Vous pouvez le chasser d'ici ?|Los Yian Kut-Ku persiguen gente por todas partes. En mi patrulla vi a uno muy cerca de la ciudad. Debía de estar buscando Konchu. ¿Podrías librarte de él?|Gli Yian Kut-Ku attaccano di continuo le persone! Durante la mia ronda ne ho visto uno persino vicino alla città. Quel mostro deve essere a caccia di Konchu. Potresti liberarcene?||300|10|0|0
319|59|Into the Wyvern's Den|In die Höhle der Wyvern|Dans l'antre de la wyverne|En la guarida del wyvern|Nella tana del wyvern||Deliver 2 Wyvern Eggs|Liefere 2 Wyvern-Eier ab.|Livrer 2 œufs de wyverne|Entrega 2 huevos wyvern|Consegna 2 uova di wyvern||Village|0|LR|3|0|3|102|50|300|2400|120|None|-|Rien|Ninguno|Nessuno||I have a patient back in my village afflicted with a rare disease. It takes two fresh Wyvern Eggs to cure, so I'd like for you to sneak into a Wyvern nest and whisk some away.|Ich habe einen Patienten in meinem Dorf, der eine seltene Krankheit hat. Er braucht zwei frische Wyvern-Eier. Könntest du in ein Wyvern-Nest schleichen und ein paar für ihn holen?|L'un des patients de mon village est victime d'une maladie rare que je ne peux pas soigner sans deux œufs de wyverne frais. Je vous serais reconnaissant de m'en chaparder dans un nid.|Tengo en mi aldea a un paciente con una enfermedad rara. Necesito dos huevos de wyvern para curarlo, así que quiero que te metas en un nido y me los consigas.|Un paziente del villaggio è affetto da una rarissima malattia. Due uova di wyvern fresche potrebbero curarlo. Ti intrufoleresti nel nido di un wyvern, per favore, per sgraffignarne qualcuno?||0|0|0|1
320|60|Into the Wyvern's Den|In die Höhle der Wyvern|Dans l'antre de la wyverne|En la guarida del wyvern|Nella tana del wyvern||Deliver 2 Wyvern Eggs|Liefere 2 Wyvern-Eier ab.|Livrer 2 œufs de wyverne|Entrega 2 huevos wyvern|Consegna 2 uova di wyvern||Village|0|LR|3|0|3|102|50|300|2400|120|None|-|Rien|Ninguno|Nessuno||I have a patient back in my village afflicted with a rare disease. It takes two fresh Wyvern Eggs to cure, so I'd like for you to sneak into a Wyvern nest and whisk some away.|Ich habe einen Patienten in meinem Dorf, der eine seltene Krankheit hat. Er braucht zwei frische Wyvern-Eier. Könntest du in ein Wyvern-Nest schleichen und ein paar für ihn holen?|L'un des patients de mon village est victime d'une maladie rare que je ne peux pas soigner sans deux œufs de wyverne frais. Je vous serais reconnaissant de m'en chaparder dans un nid.|Tengo en mi aldea a un paciente con una enfermedad rara. Necesito dos huevos de wyvern para curarlo, así que quiero que te metas en un nido y me los consigas.|Un paziente del villaggio è affetto da una rarissima malattia. Due uova di wyvern fresche potrebbero curarlo. Ti intrufoleresti nel nido di un wyvern, per favore, per sgraffignarne qualcuno?||0|0|0|1
321|61|Snow with Occasional Lagombi|Schnee, vereinzelt Lagombi|Risque d'averse de Lagombi|Lagombi chubascosos|Neve mista Lagombi||Hunt a Lagombi|Erjage einen Lagombi.|Chasser 1 Lagombi|Caza un Lagombi|Caccia un Lagombi||Village|0|LR|0|0|3|3|50|200|1800|100|Wound Lagombi's head|Lagombi-Kopf verletzen|Blesser la tête du Lagombi|Hiere Lagombi en la cabeza|Ferisci la testa del Lagombi||[REPORT BEGINS] Lagombi spotted in the Arctic Ridge [STOP] Requesting support from all qualified hunters [STOP] We are snowed in and cannot render assistance [REPORT ENDS]|[BERICHT] Lagombi im Schneegebirge gesichtet. [STOP] Erbitten Hilfe von allen qualifizierten Jägern. [STOP] Wir sind eingeschneit und können keine Hilfe leisten. [BERICHT ENDE]|[DÉBUT DU RAPPORT] Lagombi repéré sur Crête arctique. [STOP] Demandons aide de chasseurs qualifiés. [STOP] Aide impossible pour cause de neige. [FIN DU RAPPORT]|[INICIO INFORME] Lagombi avistado en Cimas Árticas. [STOP] Solicitamos apoyo de todos los cazadores. [STOP] Estamos aislados por la nieve y no podemos ayudar. [FIN INFORME]|[INIZIO MESSAGGIO] Lagombi avvistato sul monte artico [STOP] Si richiede supporto immediato [STOP] Siamo bloccati dalla neve e non possiamo prestare soccorso [FINE MESSAGGIO]||300|10|0|0
322|62|Anteka Anticipation|In Erwartung der Anteka|L'eau à la bouche|Anticipación Anteka|Profumo d'Anteka||Slay 8 Anteka|Erlege 8 Anteka.|Tuer 8 Anteka|Abate a 8 Anteka|Uccidi 8 Anteka||Village|0|LR|1|0|3|103|50|100|900|80|Deliver 1 Khezu Whelp|1 Khezu-Larve abliefern|Livrer 1 Bébé Khezu|Entrega 1 larva de Khezu|Consegna una larva Khezu||I've gotten my paws on all kinds of monster meat before. You name it, I've grilled it. But I've never tried my paw at grilling up some Anteka. Help me out and we'll have a barbeque for the ages!|Ich hab schon alle Arten Monsterfleisch in den Pfoten gehabt. Es gibt nichts, was ich noch nicht gegrillt hätte! Außer Anteka. Hilf mir, etwas Fleisch zu besorgen, und wir machen das Grillfest des Jahres!|J'ai vu passer toutes sortes de viande de monstre par le passé, mais je n'ai encore jamais tenté de préparer des grillades d'Anteka. Aidez-moi et on organisera un barbecue mémorable.|He puesto las patitas en todo tipo de carne de monstruo, pero nunca he cocinado Anteka. Ayúdame y disfrutaremos de una barbacoa épica.|Ho messo le zampe su ogni sorta di carne di mostro. Non c'è bestia che non abbia grigliato. Tranne l'Anteka! Aiutami a colmare la lacuna e prrreparerò la grigliata del secolo!||600|10|0|0
323|63|The Shadow in the Mountains|Der Schatten in den Bergen|L'ombre des montagnes|La sombra de las montañas|L'ombra nelle montagne||Hunt a Khezu|Erjage einen Khezu.|Chasser 1 Khezu|Caza un Khezu|Caccia un Khezu||Village|0|LR|0|0|3|3|50|300|2700|220|Mount and topple monster twice|2x Monster besteigen + umwerfen|Monter & renverser le monstre 2 fois|Monta y derriba 2 veces al mons.|Cavalca e rovescia mostro x2||We were up in the Arctic Ridge -- doing a little research -- when all of a sudden, something really creepy and gross plopped down behind us. We managed to escape, but we can't do any research with that thing up there!|Wir forschten im Bereich des Schneegebirges, als wir plötzlich hinter uns ein unheimliches Geräusch hörten. Wir konnten uns retten, aber das Biest muss verschwinden!|Nous menions des recherches sur la Crête arctique quand une créature répugnante a surgi derrière nous. Impossible de retourner là-haut tant qu'elle s'y trouve !|Estábamos investigando en las Cimas Árticas cuando de repente apareció algo muy asqueroso. Logramos huir, pero no podemos investigar mientras esa cosa siga ahí.|Eravamo sul monte artico a svolgere delle ricerche quando qualcosa di orribile ci è spuntato alle spalle. Siamo riusciti a fuggire, ma non possiamo più esplorare con quel mostro in giro!||300|20|0|0
324|64|No Go on the Popo|Herz in der Hose|Une présence furtive|Sensación de ansiedad|Richiamo profondo||Deliver 3 Popo Tongues|Liefere 3 Pepe-Zungen ab.|Livrer 3 langues de Popo|Entrega 3 lenguas de Popo|Consegna 3 lingue di Popo||Village|0|LR|3|0|3|103|50|100|900|80|None|-|Rien|Ninguno|Nessuno||Usually I can find Popo pretty easily, but the few I spotted today scampered up the mountain like they were spooked by something. I need some Popo meat, but I'm not going up there! Can you go and get me some?|Normalerweise kann ich Pepe leicht aufspüren, aber heute habe ich nur ein paar gesehen, die wie verschreckt oben in den Bergen hockten. Ich brauche Pepe-Fleisch, aber ich kann da nicht hoch! Kannst du gehen?|En général, ça grouille de Popo par ici, mais les rares que j'ai aperçus aujourd'hui ont détalé vers le sommet comme s'ils avaient peur. Or, j'ai besoin de viande. Vous pourriez m'en chercher ?|Normalmente encuentro Popo enseguida, pero los pocos que he visto hoy huyeron a la montaña como si algo los hubiese asustado. Necesito carne de Popo, ¿podrías ir tú y traerme?|Non è difficile trovare dei Popo, ma oggi sono fuggiti sulle montagne come se avessero visto un fantasma! La carne di Popo è gustosa, ma lassù non ci andrei mai! E se ci andassi tu?||0|0|0|4
325|65|No Go on the Popo|Herz in der Hose|Une présence furtive|Sensación de ansiedad|Richiamo profondo||Deliver 3 Popo Tongues|Liefere 3 Pepe-Zungen ab.|Livrer 3 langues de Popo|Entrega 3 lenguas de Popo|Consegna 3 lingue di Popo||Village|0|LR|3|0|3|103|50|100|900|80|None|-|Rien|Ninguno|Nessuno||Usually I can find Popo pretty easily, but the few I spotted today scampered up the mountain like they were spooked by something. I need some Popo meat, but I'm not going up there! Can you go and get me some?|Normalerweise kann ich Pepe leicht aufspüren, aber heute habe ich nur ein paar gesehen, die wie verschreckt oben in den Bergen hockten. Ich brauche Pepe-Fleisch, aber ich kann da nicht hoch! Kannst du gehen?|En général, ça grouille de Popo par ici, mais les rares que j'ai aperçus aujourd'hui ont détalé vers le sommet comme s'ils avaient peur. Or, j'ai besoin de viande. Vous pourriez m'en chercher ?|Normalmente encuentro Popo enseguida, pero los pocos que he visto hoy huyeron a la montaña como si algo los hubiese asustado. Necesito carne de Popo, ¿podrías ir tú y traerme?|Non è difficile trovare dei Popo, ma oggi sono fuggiti sulle montagne come se avessero visto un fantasma! La carne di Popo è gustosa, ma lassù non ci andrei mai! E se ci andassi tu?||0|0|0|4
326|66|Bully the Bullfango|Bullfango-Bedrängnis|Attaque de Bullfango|Acoso al Bullfango|Fango sui Bullfango||Slay 20 Bullfango|Erlege 20 Bullfangos.|Tuer 20 Bullfango|Abate a 20 Bullfango|Uccidi 20 Bullfango||Village|0|LR|1|0|3|104|50|300|2100|80|Hunt a Bulldrome|Einen Bulldrome erjagen|Chasser 1 Bulldrome|Caza un Bulldrome|Caccia un Bulldrome||Ugh! My backside's seen better days. Blame the Bullfango! My mom sent me to the Misty Peaks to dig up mushrooms, see, and all of a sudden those beasts were behind me! Long story short, my bottom needs avenging!|Oh, meiner Rückseite ging es schon mal besser. Blöder Bullfango! Ich sollte für mei- ne Mutter Pilze in den Nebel- gipfeln sammeln, als sich die Bestien auf mich stürzten! Mein Hintern will Rache!|Aïe ! Mon popotin me fait souffrir. C'est à cause des Bullfango ! J'étais à la cueillette aux champignons dans les Pics brumeux, quand ces bêtes me sont tombées dessus ! En bref, vengez mon derrière !|¡Ag! Mi trasero ha vivido días mejores. ¡Y todo por los Bullfango! Mi madre me envió a los Picos Nublados a por setas, ¡y de repente me vi cercado por esas bestias! ¡Mi trasero clama venganza!|Il mio didietro ha vissuto giorni migliori. Tutta colpa dei Bullfango! Raccoglievo funghi, quando queste belve mi hanno attaccato alle spalle, all'improvviso! Il mio sedere grida vendetta!||1200|80|0|0
327|67|For Whom the Egg Yolks|Wer die Eier schlägt|Trafic d'œufs|Pon los huevos en la cesta|Tuorlo di sera...||Deliver 3 Gargwa Eggs|Liefere 3 Gargwa-Eier ab.|Livrer 3 œufs de Gargwa|Entrega 3 huevos de Gargwa|Consegna 3 uova di Gargwa||Village|0|LR|3|0|3|4|50|200|1800|120|Deliver 3 Gargwa Guano|3 Gargwa-Guano abliefern|Livrer 3 guanos de Gargwa|Entrega 3 guanos de Gargwa|Consegna 3 guano di Gargwa||I want...I mean, this TOWN could do with some Gargwa Eggs. They are a hot commodity right meow that people are willing to trade fur. Could you sneak me...er, US, definitely US, three Gargwa Eggs?|Ich will... Ich meine, das DORF möchte gerne einige Gargwa- Eier haben. Sie sind jetzt ja miaunzlich beliebt, sodass die Leute ihr letztes Fell dafür geben. Kannst du mir... ähm, UNS, drei Gargwa-Eier holen?|J'ai besoin... ce village a besoin d'œufs de Gargwa. Ils sont très demandés en ce moment, et les gens sont prêts à mettre le prix. Pouvez-vous me voler... nous ramener trois œufs ?|Yo... Es decir, el pueblo necesita huevos de Gargwa. Son un miauterial muy buscado y la gente quiere hacer trueques. ¿Podrías traerme... digo, traernos tres huevos de Gargwa?|Vorrei... Cioè... La gente del villaggio vorrebbe delle uova di Gargwa. Sai, sono una merce di scambio niente male. Puoi procurarmene, ehm... prrrocurarcene tre, miah?||300|10|0|4
328|68|Royal Spit Take|Königlicher Wasserspucker|Sauvons notre navire|Arregla nuestro barco|S.O.S.||Hunt a Royal Ludroth|Erjage einen Königs-Ludroth.|Chasser 1 Ludroth royal|Caza un Ludroth Real|Caccia un Ludroth reale||Village|0|LR|0|0|3|4|50|300|2400|180|Deliver 1 Wyvern Tear|1 Wyvernträne abliefern|Livrer 1 larme de wyverne|Entrega 1 lágrima de wyvern|Consegna una lacrima wyvern||Ick! I got splattered with weird gunk that sapped my Stamina, so I couldn't even run! Luckily, a Felyne came by and saved me, but now whenever I see anything yellow...urgh!|Igitt! Ich bin von diesem seltsamen Glibber bedeckt, der meine Ausdauer angreift. Ich kann nicht mal laufen! Zum Glück wurde ich durch eine Felyne gerettet. Aber die Farbe gelb? Grauenhaft!|Beurk ! Des éclaboussures bizarres ont drainé ma stamina et je ne pouvais plus courir ! Heureusement, un Felyne est venu m'aider. Maintenant, la seule vue du jaune me soulève le cœur !|¡Bah! Me han salpicado con algo mugriento que me robó la resistencia. ¡No podía ni correr! Por suerte, pasó un Felyne y me salvó, pero ahora, si veo algo amarillo... ¡Argh!|Ick! Mi hanno ricoperto di una schifezza che ha assorbito la mia resistenza, quindi non riuscivo a correre! Un Felyne mi ha salvato, ma se ora vedo qualcosa di giallo... Bleah!||600|20|0|0
329|69|A Forest Fracas|Aufruhr im Ur-Wald|Fracas forestier|Tumulto en el bosque|Rissa nei boschi||Hunt a Bulldrome|Erjage den Bulldrome.|Chasser 1 Bulldrome|Caza un Bulldrome|Caccia un Bulldrome||Village|0|LR|0|0|3|104|50|200|1200|80|None|-|Rien|Ninguno|Nessuno||Something's afoot, er, ahoof in the forest, Hunter. A Bulldrome suddenly showed up and leveled our crops. Strange happenings 'round here. Can you check it out and take care of that Bulldrome while you're at it?|In dem Wald geht, äh, trampelt etwas vor sich. Ein Bulldrome ist plötzlich aufgetaucht und hat unsere Ernte geplättet. Hier passiert Seltsames. Kannst du nachsehen und dich dabei auch um den Bulldrome kümmern?|Il se trame quelque chose dans la forêt. Un Bulldrome a dévasté nos récoltes et on est confrontés à des évènements étranges. Vous pouvez enquêter et nous débarrasser du Bullfango ?|Hay algo por el bosque, cazador. Ha aparecido un Bulldrome que destruye las cosechas. Pasan cosas raras. ¿Podrías ir a ver qué es, y de paso ocuparte de ese Bullfango?|Sta succedendo qualcosa nella foresta. Un Bulldrome è apparso all'improvviso, rovinando i nostri raccolti. Qualcosa non va. Potresti indagare e, già che ci sei, occuparti del Bullfango?||0|0|0|0
330|70|A Forest Fracas|Aufruhr im Ur-Wald|Fracas forestier|Tumulto en el bosque|Rissa nei boschi||Hunt a Bulldrome|Erjage den Bulldrome.|Chasser 1 Bulldrome|Caza un Bulldrome|Caccia un Bulldrome||Village|0|LR|0|0|3|104|50|200|1200|80|None|-|Rien|Ninguno|Nessuno||Something's afoot, er, ahoof in the forest, Hunter. A Bulldrome suddenly showed up and leveled our crops. Strange happenings 'round here. Can you check it out and take care of that Bulldrome while you're at it?|In dem Wald geht, äh, trampelt etwas vor sich. Ein Bulldrome ist plötzlich aufgetaucht und hat unsere Ernte geplättet. Hier passiert Seltsames. Kannst du nachsehen und dich dabei auch um den Bulldrome kümmern?|Il se trame quelque chose dans la forêt. Un Bulldrome a dévasté nos récoltes et on est confrontés à des évènements étranges. Vous pouvez enquêter et nous débarrasser du Bullfango ?|Hay algo por el bosque, cazador. Ha aparecido un Bulldrome que destruye las cosechas. Pasan cosas raras. ¿Podrías ir a ver qué es, y de paso ocuparte de ese Bullfango?|Sta succedendo qualcosa nella foresta. Un Bulldrome è apparso all'improvviso, rovinando i nostri raccolti. Qualcosa non va. Potresti indagare e, già che ci sei, occuparti del Bullfango?||0|0|0|0
331|71|Royal Honey Hunt|Jagd nach dem Königshonig|Secret du miel royal|A por jalea real|Caccia al miele reale||Deliver 5 Royal Honeys|Liefere 5 Einheiten Königshonig ab.|Livrer 5 pots de miel royal|Entrega 5 jaleas reales|Consegna 5 mieli reali||Village|0|LR|3|0|3|104|50|100|900|80|Hunt an Arzuros|Einen Arzuros erjagen|Chasser 1 Arzuros|Caza un Arzuros|Caccia un Arzuros||"The name ""Royal Honey"" makes it sound like a divine treat that has to be tasted to be believed! I have to know how I can get my bees to make this ""nectar of the gods."""|"Alleine der Name ""Königs- honig"" klingt schon so edel, den muss man probieren! Und ich will herausfinden, wie ich meine Bienen dazu bekomme, diesen ""Nektar der Götter"" herzustellen."|"Le nom même de ""miel royal"" évoque une douceur à laquelle il faut goûter pour croire. Je veux savoir comment encourager mes abeilles à produire ce ""nectar des dieux""."|"El nombre ""jalea real"" hace que suene como una delicia divina que hay que probar. Tengo que descubrir cómo hacer que mis abejas fabriquen ese néctar de los dioses."|"Il ""miele reale"" meriterebbe di essere assaggiato anche solo per il nome! Voglio carpirne i segreti e indurre le mie api a produrre questo ""nettare degli dei""."||1200|90|0|1
